date,merchant_clean,amount,category,source,month,cumulative_category_spend,monthly_spend_category,budget,budget_utilization,monthly_total_spend,other_ratio,rolling_mean,rolling_std,z_score,spike_anomaly,budget_anomaly,other_anomaly,any_anomaly
2025-06-30 00:00:00,STRIVERS VENDING WHITBY,-5.5,Other,historical,June 2025,-1632.43,-1678.77,100,16.79,-4412.96,0.26,-75.19,147.18,0.47,False,True,False,True
2025-06-30 00:00:00,STARBUCKS PIER A VANCOUVER,-15.49,Food,historical,June 2025,-564.74,-642.52,120,5.35,-4412.96,0.26,-16.73,15.43,0.08,False,True,False,True
2025-06-30 00:00:00,EXECUTIVE AIRPORT PLAZA H RICHMOND,-288.92,Shopping,historical,June 2025,-606.94,-640.16,0,640.16,-4412.96,0.26,-93.98,112.14,-1.74,False,True,False,True
2025-06-30 00:00:00,CHV WESTMINST RICHMOND,-33.22,Shopping,historical,June 2025,-640.16,-640.16,0,640.16,-4412.96,0.26,-87.14,115.17,0.47,False,True,False,True
2025-06-30 00:00:00,AMAZONCA PRIME MEMBER AMAZONCAPRI,111.87,Shopping,historical,June 2025,-528.29,-640.16,0,640.16,-4412.96,0.26,-60.56,145.56,1.18,False,True,False,True
2025-06-30 00:00:00,PARKVICTORIA VICTORIA,-6.25,trip,historical,June 2025,-1218.07,-1280.57,10,128.06,-4412.96,0.26,-16.2,19.11,0.52,False,True,False,True
2025-06-30 00:00:00,FLYOVER CANADA ONLINE WWWNONECOM,-36.75,Other,historical,June 2025,-1669.18,-1678.77,100,16.79,-4412.96,0.26,-14.88,13.52,-1.62,False,True,False,True
2025-06-30 00:00:00,INDIAN OVEN VANCOUVER,-74.75,Food,historical,June 2025,-639.49,-642.52,120,5.35,-4412.96,0.26,-30.46,28.56,-1.55,False,True,False,True
2025-06-30 00:00:00,INDIGO PARKRESERVATIO VANCOUVER,-9.59,Other,historical,June 2025,-1678.77,-1678.77,100,16.79,-4412.96,0.26,-14.31,13.7,0.34,False,True,False,True
2025-06-30 00:00:00,SAWMILL TAPHOUSE GRILL VICTORIA,-62.5,trip,historical,June 2025,-1280.57,-1280.57,10,128.06,-4412.96,0.26,-27.5,26.75,-1.31,False,True,False,True
2025-06-30 00:00:00,AMAZONCA PRIME MEMBER AMAZONCAPRI,-111.87,Shopping,historical,June 2025,-640.16,-640.16,0,640.16,-4412.96,0.26,-67.82,147.39,-0.3,False,True,False,True
2025-06-30 00:00:00,MCDONALDS VANCOUVER,-3.03,Food,historical,June 2025,-642.52,-642.52,120,5.35,-4412.96,0.26,-29.78,29.31,0.91,False,True,False,True
2025-07-02 00:00:00,CASHBACKREMISE EN ARGENT,25.38,cashback,historical,July 2025,25.38,25.38,10,2.54,-380.94,0.0,22.9,5.56,0.45,False,True,False,True
2025-07-14 00:00:00,AMZN MKTP CANRYAS WWWAMAZONCA,-66.64,Shopping,historical,July 2025,-66.64,-178.16,0,178.16,-380.94,0.0,-77.76,144.76,0.08,False,True,False,True
2025-07-21 00:00:00,FIDO MOBILE,-51.13,Utility,historical,July 2025,-51.13,-51.13,39,1.31,-380.94,0.0,-40.96,5.68,-1.79,False,True,False,True
2025-07-23 00:00:00,DOLLAR TREE WINDSOR,-10.17,Shopping,historical,July 2025,-76.81,-178.16,0,178.16,-380.94,0.0,-22.01,84.05,0.14,False,True,False,True
2025-07-23 00:00:00,SHOPPERS DRUG MART WINDSOR,-66.67,Shopping,historical,July 2025,-143.48,-178.16,0,178.16,-380.94,0.0,-28.7,86.46,-0.44,False,True,False,True
2025-07-23 00:00:00,DOLLARAMA WINDSOR,-2.17,Shopping,historical,July 2025,-145.65,-178.16,0,178.16,-380.94,0.0,-51.5,45.4,1.09,False,True,False,True
2025-07-23 00:00:00,HM CA WINDSOR,-32.51,Shopping,historical,July 2025,-178.16,-178.16,0,178.16,-380.94,0.0,-35.63,30.42,0.1,False,True,False,True
2025-08-01 00:00:00,PREAUTHORIZED PAYMENT THANK YOU,2912.62,Bills,historical,August 2025,2912.62,2912.62,300,9.71,-487.67,0.18,1336.53,1075.06,1.47,False,True,False,True
2025-08-05 00:00:00,DOLLARAMA WINDSOR,-1.48,Shopping,historical,August 2025,-1.48,-50.07,0,50.07,-487.67,0.18,-22.6,27.65,0.76,False,True,False,True
2025-08-07 00:00:00,HM CA WINDSOR,-16.94,Shopping,historical,August 2025,-18.42,-50.07,0,50.07,-487.67,0.18,-23.95,27.05,0.26,False,True,False,True
2025-08-11 00:00:00,DOLLARAMA FERGUS,-6.5,Shopping,historical,August 2025,-24.92,-50.07,0,50.07,-487.67,0.18,-11.92,13.06,0.42,False,True,False,True
2025-08-12 00:00:00,DOLLARAMA WINDSOR,-7.63,Shopping,historical,August 2025,-32.55,-50.07,0,50.07,-487.67,0.18,-13.01,12.25,0.44,False,True,False,True
2025-08-15 00:00:00,SUBWAY WINDSOR,-5.64,Other,historical,August 2025,-5.64,-248.64,100,2.49,-487.67,0.18,-14.93,13.09,0.71,False,True,False,True
2025-08-19 00:00:00,CHATHAMKENT TORONTO,-240.0,Other,historical,August 2025,-245.64,-248.64,100,2.49,-487.67,0.18,-59.5,101.74,-1.77,False,True,False,True
2025-08-19 00:00:00,TERANET POA HANDLING FEE TORONTO,-3.0,Other,historical,August 2025,-248.64,-248.64,100,2.49,-487.67,0.18,-59.0,102.08,0.55,False,True,False,True
2025-08-26 00:00:00,DOLLARAMA WINDSOR,-17.52,Shopping,historical,August 2025,-50.07,-50.07,0,50.07,-487.67,0.18,-10.01,6.99,-1.07,False,True,False,True
2025-09-02 00:00:00,CAW MARKET WINDSOR,-1.92,Grocery,historical,September 2025,-1.92,-177.57,110,1.61,-274.93,0.0,-23.41,22.91,0.94,False,True,False,True
2025-09-02 00:00:00,WALMARTCA MISSISSAUGA,-69.36,Grocery,historical,September 2025,-71.28,-177.57,110,1.61,-274.93,0.0,-29.12,30.6,-1.32,False,True,False,True
2025-09-02 00:00:00,GAP OUTLET CANADA LASALLE,-27.11,Shopping,historical,September 2025,-27.11,-29.37,0,29.37,-274.93,0.0,-15.14,8.41,-1.42,False,True,False,True
2025-09-09 00:00:00,SK GROCERS,-10.47,Grocery,new,September 2025,-81.75,-177.57,110,1.61,-274.93,0.0,-32.2,26.86,0.81,False,True,False,True
2025-09-13 00:00:00,FRESHCO,-95.82,Grocery,new,September 2025,-177.57,-177.57,110,1.61,-274.93,0.0,-43.75,39.47,-1.32,False,True,False,True
2025-09-16 00:00:00,DOLLARAMA,-2.26,Shopping,new,September 2025,-29.37,-29.37,0,29.37,-274.93,0.0,-12.2,10.03,0.99,False,True,False,True
